Date,Signal,Open,High,Low,Close,Adj Close
5/15/2017,15.81265453,137.979996,139.25,137.979996,138.580002,132.242035
5/16/2017,16.35588864,138.970001,139.039993,137.619995,138.630005,132.289719
5/17/2017,15.68238648,136.330002,137.039993,134.75,134.889999,128.720795
5/18/2017,15.8912552,134.570007,135.899994,134.229996,135.380005,129.188354
5/19/2017,16.373992,135.639999,136.759995,135.419998,136.029999,129.80864
5/22/2017,15.2818941,136.259995,137.199997,136.160004,136.949997,130.686554
5/23/2017,16.06494394,137.289993,137.690002,136.350006,137.399994,131.115967
5/24/2017,15.1574909,137.509995,138.029999,136.830002,137.490005,131.201859
5/25/2017,15.14193742,138.139999,138.610001,137.199997,137.580002,131.28775
5/26/2017,15.75229705,137.380005,137.789993,136.779999,137.539993,131.249542
5/30/2017,15.85432546,137.119995,137.440002,136.220001,136.460007,130.218994
5/31/2017,16.39229154,136.839996,136.919998,134.639999,136.320007,130.085373
6/1/2017,16.21795887,136.720001,139,136.270004,138.949997,132.595093
6/2/2017,16.07399462,139.449997,141.020004,139.050003,139.850006,133.453918
6/5/2017,15.32579851,139.960007,140.110001,138.949997,138.979996,132.623718
6/6/2017,16.70248923,138.110001,139.660004,137.809998,138.850006,132.499664
6/7/2017,16.35157329,138.860001,139.529999,138.490005,138.979996,132.623718
6/8/2017,16.10939856,138.979996,141.460007,138.740005,140.880005,134.436829
6/9/2017,16.01417514,141.460007,142.899994,140.699997,141.610001,135.133408
6/12/2017,16.57628646,141.660004,141.990005,140.889999,141.380005,134.913971
6/13/2017,15.25073543,141.800003,142.309998,141.470001,142.100006,135.600998
6/14/2017,16.65767249,142.029999,142.039993,140.449997,141.259995,134.799454
6/15/2017,16.64909239,139.690002,140.979996,139.690002,140.539993,134.11235
6/16/2017,16.44772825,140.029999,140.220001,139.279999,140.190002,133.778381
6/19/2017,15.38818422,140.559998,141.580002,140.509995,141.229996,134.770813
6/20/2017,16.29721121,140.880005,140.970001,139.699997,139.800003,133.406189
6/21/2017,15.3475562,140.050003,140.800003,139.220001,139.449997,133.072235
6/22/2017,16.33359236,139.369995,140.389999,139.009995,139.979996,133.577988
6/23/2017,16.58354711,140.139999,141.080002,139.550003,140.910004,134.465439
6/26/2017,16.00056861,141.089996,141.529999,140.199997,141.080002,134.627686
6/27/2017,15.33014373,141.100006,141.619995,139.75,139.839996,133.444382
6/28/2017,16.43484096,140.669998,142.259995,140.399994,141.979996,135.486496
6/29/2017,16.53800011,142.240005,142.350006,139.649994,141.139999,134.684921
6/30/2017,16.4820532,141.25,141.669998,140.770004,140.919998,134.474945
7/3/2017,16.80354037,141.339996,142.5,141.300003,142.100006,135.600998
7/4/2017,15.28274755,141.339996,142.6,141.400003,142.200006,135.700998
7/5/2017,15.28274755,141.699997,141.850006,140.699997,141.589996,135.11438
7/6/2017,15.8115619,139.929993,140.470001,138.830002,139.139999,133.349945
7/7/2017,15.770701,139.429993,140.679993,139.179993,140.490005,134.643753
7/10/2017,15.45864772,139.919998,140.889999,139.369995,139.880005,134.059189
7/11/2017,16.95185469,139.779999,140.380005,138.979996,140.289993,134.452057
7/12/2017,16.01105443,141.050003,142.220001,141.009995,141.369995,135.487122
7/13/2017,16.78412221,141.199997,141.559998,140.380005,141.490005,135.602173
7/14/2017,15.63455314,141.100006,142.300003,141.100006,141.729996,135.832169
7/17/2017,16.46891784,141.600006,142.460007,141.259995,142.059998,136.148422
7/18/2017,16.72205018,141.539993,141.869995,141.039993,141.690002,135.793869
7/19/2017,16.25299331,141.880005,143.139999,141.880005,143.100006,137.145203
7/20/2017,16.23533891,143.119995,143.520004,142.800003,143.199997,137.240982
7/21/2017,15.98043262,143.009995,143.330002,142.25,142.550003,136.618057
7/24/2017,16.86111388,142.309998,142.820007,141.970001,142.75,136.809708
7/25/2017,15.5100013,143.619995,144.25,143.210007,144.050003,138.055603
7/26/2017,16.43730617,144.149994,144.149994,143.050003,143.25,137.28894
7/27/2017,16.30561152,143.479996,143.679993,141.550003,142.339996,136.416779
7/28/2017,16.28862455,142.020004,142.360001,141.470001,141.960007,136.052643
7/31/2017,15.56543973,142.220001,142.380005,140.970001,141.509995,135.621338
8/1/2017,16.60880092,142.169998,142.199997,140.970001,141.779999,135.880096
8/2/2017,15.66695938,141.589996,141.820007,139.729996,140.229996,134.394592
8/3/2017,15.2958547,140.440002,140.539993,139.160004,139.529999,133.723709
8/4/2017,16.7598265,139.910004,140.320007,139.490005,140.210007,134.375412
8/7/2017,16.29880462,140.440002,140.35,139.710007,140.440002,134.595871
8/8/2017,15.69492732,140.410004,141.789993,139.690002,140,134.174164
8/9/2017,15.77366026,139.119995,139.389999,138.279999,138.789993,133.014496
8/10/2017,15.80188476,138.279999,138.279999,136.259995,136.270004,130.599396
8/11/2017,15.49035467,136.210007,136.740005,135.770004,136.470001,130.791061
8/14/2017,15.5178168,137.259995,138.589996,137.229996,138.539993,132.774918
8/15/2017,15.36149839,138.800003,138.820007,137.339996,137.399994,131.682373
8/16/2017,15.6613828,137.669998,138.389999,137.210007,137.440002,131.720703
8/17/2017,15.83096584,136.979996,137.690002,134.919998,134.929993,129.31514
8/18/2017,15.80541506,134.470001,135.460007,134.119995,134.919998,129.305542
8/21/2017,15.22631031,134.690002,135.020004,134.139999,134.830002,129.21933
8/22/2017,15.58465801,135.259995,136.449997,135.139999,136.289993,130.61853
8/23/2017,15.65069454,135.529999,136.570007,135.210007,136.070007,130.407715
8/24/2017,15.97035626,136.639999,136.929993,136.020004,136.490005,130.810226
8/25/2017,15.59517473,136.880005,137.309998,136.419998,136.880005,131.18399
8/28/2017,16.06985052,137.369995,137.610001,136.770004,137.460007,131.739853
8/29/2017,15.51427557,136.490005,137.809998,136.229996,137.490005,131.768616
8/30/2017,16.48560645,137.360001,138.509995,137.25,138.369995,132.61203
8/31/2017,16.51995774,138.910004,139.940002,138.669998,139.729996,133.915421
9/1/2017,16.47850007,139.979996,140.630005,139.729996,140.520004,134.672531
9/5/2017,15.35860201,140.630005,140.889999,138.580002,139.169998,133.378693
9/6/2017,16.31851464,139.740005,140,139.080002,139.460007,133.656616
9/7/2017,16.47850007,139.589996,139.690002,138.589996,139.110001,133.321198
9/8/2017,15.51858745,138.929993,139.770004,138.619995,139.110001,133.321198
9/11/2017,15.83855832,140.389999,140.919998,140.229996,139.110001,133.321198
9/12/2017,15.51858745,141.039993,141.690002,140.820007,139.110001,133.321198
9/13/2017,16.1585292,141.410004,142.220001,141.320007,139.110001,133.321198
9/14/2017,16.47850007,141.779999,142.160004,141.419998,139.110001,133.321198
9/15/2017,15.19861657,141.639999,142.470001,141.550003,139.110001,133.321198
9/18/2017,15.51858745,142.619995,143.809998,142.600006,139.110001,133.321198
9/19/2017,16.79847095,143.570007,143.690002,143.089996,139.110001,133.321198
9/20/2017,15.95368823,143.529999,144.020004,143.259995,139.110001,133.321198
9/21/2017,16.00449085,144.020004,144.259995,143.479996,139.110001,133.321198
9/22/2017,16.99760004,143.669998,144.669998,143.559998,139.110001,133.321198
9/25/2017,17.04256164,144.270004,144.940002,143.690002,144.5,138.486877
9/26/2017,17.76622723,144.289993,145.149994,144.179993,144.610001,138.927872
9/27/2017,17.63858407,145.630005,147.860001,145.160004,147.440002,141.646667
9/28/2017,17.15746737,147.25,148.059998,146.779999,147.830002,142.021347
9/29/2017,18.13921074,147.919998,148.429993,147.740005,148.179993,142.35759
10/2/2017,18.01561008,148.309998,150,148.080002,150,144.106079
10/3/2017,16.95252381,150.110001,150.330002,149.330002,150.330002,144.423126
10/4/2017,17.91609731,150.089996,150.610001,149.389999,149.850006,143.96199
10/5/2017,16.58552348,150.289993,150.630005,149.869995,150.259995,144.35585
10/6/2017,17.95446507,149.710007,150.339996,149.570007,150.050003,144.154114
10/9/2017,17.76876171,150.190002,150.679993,149.179993,149.429993,143.558472
10/10/2017,17.56450453,149.929993,150.289993,149.410004,149.860001,143.971558
10/11/2017,16.51690552,149.940002,150.190002,149.460007,149.75,143.865906
10/12/2017,18.01331456,149.460007,150.009995,149.020004,149.639999,143.760208
10/13/2017,17.58214102,149.919998,149.990005,149.229996,149.369995,143.500854
10/16/2017,16.86666017,149.610001,150.350006,149.029999,149.240005,143.375916
10/17/2017,17.80914072,149.270004,149.770004,148.5,148.809998,142.962814
10/18/2017,16.81807949,149.5,149.910004,149.080002,149.520004,143.644943
10/19/2017,18.05689633,148.770004,149.330002,148.169998,149.289993,143.423981
10/20/2017,17.62745984,150.309998,150.410004,149.860001,149.979996,144.086899
10/23/2017,18.00726417,150.149994,150.149994,148.699997,148.860001,143.01088
10/24/2017,16.92314709,149.389999,149.779999,149.039993,149.169998,143.308701
10/25/2017,17.59896633,148.940002,149,147.220001,148.449997,142.616989
10/26/2017,16.86327046,148.940002,149.339996,148.509995,148.759995,142.914795
10/27/2017,17.60608594,148.880005,149.910004,148.300003,149.789993,143.904312
10/30/2017,17.65833537,148.880005,149.449997,147.389999,148.210007,142.386459
10/31/2017,17.64645741,148.789993,149.830002,148.639999,149.259995,143.395157
11/1/2017,17.83816395,150.5,150.529999,147.440002,148.270004,142.444061
11/2/2017,17.62474746,148.240005,149.229996,147.720001,148.710007,142.866791
11/3/2017,17.13963217,148.479996,148.960007,148.059998,148.610001,142.770691
11/6/2017,17.07908392,148.75,149.380005,148.389999,148.779999,142.934006
11/7/2017,16.89730224,148.800003,148.850006,146.539993,147,141.223938
11/8/2017,16.90191288,146.660004,147.449997,145.839996,147.199997,141.416107
11/9/2017,17.36147548,146.270004,147.389999,145.279999,146.679993,140.916534
11/10/2017,17.62838356,146.710007,147.100006,146.350006,146.570007,140.810852
11/13/2017,35.43414701,145.929993,146.820007,145.5,146.610001,140.849274
11/14/2017,17.45631945,146.059998,146.490005,145.589996,146.210007,140.465012
11/15/2017,17.92808859,145.350006,146.210007,144.5,145.630005,139.907806
11/16/2017,18.11512872,146.210007,148.399994,146.190002,147.770004,141.96373
11/17/2017,18.09114403,147.25,149.029999,147.169998,148.449997,142.616989
11/20/2017,17.22822429,148.759995,149.580002,148.330002,149.529999,143.654556
11/21/2017,17.17572717,150.199997,151.289993,150.059998,151.089996,145.153275
11/22/2017,18.50356985,151.279999,151.770004,150.860001,150.889999,144.96109
11/24/2017,18.21167427,151.210007,151.369995,150.770004,150.949997,145.018723
11/27/2017,17.18211665,151.300003,151.619995,150.440002,150.490005,144.576828
11/28/2017,17.64088992,151.020004,152.970001,150.660004,152.860001,146.853729
11/29/2017,16.69641811,153.339996,154.210007,152.949997,153.369995,147.343643
11/30/2017,17.92194525,154.100006,154.550003,153.279999,153.649994,147.612686
12/1/2017,17.31809328,153.020004,153.710007,148.75,153.020004,147.007416
12/4/2017,16.74158031,154.899994,155.410004,152.300003,152.449997,146.459808
12/5/2017,17.28073033,151.399994,152.960007,150.919998,150.929993,144.999557
12/6/2017,18.32078569,150.369995,151.190002,149.949997,150.220001,144.317444
12/7/2017,17.56812459,151.309998,151.889999,150.020004,151.270004,145.326218
12/8/2017,18.02287392,152.149994,152.279999,151.279999,151.410004,145.460693
12/11/2017,16.9581726,151.429993,152.130005,151.020004,151.350006,145.403061
12/12/2017,18.25300739,151.699997,151.929993,150.820007,150.880005,144.951523
12/13/2017,17.78845644,150.809998,152.710007,150.809998,151.779999,145.816132
12/14/2017,16.76541376,151.850006,152.199997,149.639999,150.100006,144.202148
12/15/2017,18.03604037,151.050003,153.25,150.580002,152.240005,146.258072
12/18/2017,18.11500759,153.669998,154.720001,153.460007,154.300003,148.237137
12/19/2017,16.84103692,154.75,154.770004,152.820007,153.080002,147.065033
12/20/2017,17.56044766,153.75,153.940002,152.839996,153.380005,147.353271
12/21/2017,17.18884992,153.240005,154.020004,153.080002,153.470001,147.998428
12/22/2017,16.90040264,153.380005,153.389999,152.800003,153.190002,147.728394
12/26/2017,17.46650407,153,153.429993,152.899994,153.279999,147.815216
12/27/2017,17.27528146,153.210007,153.949997,152.809998,153.130005,147.670532
12/28/2017,18.5412094,153.240005,153.75,153.009995,153.729996,148.249146
12/29/2017,17.87553588,154.149994,154.149994,152.389999,152.460007,147.024445
1/2/2018,17.37518479,153.199997,153.970001,152.460007,153.899994,148.413071
1/3/2018,18.65795044,153.869995,154.460007,153.520004,154.059998,148.567383
1/4/2018,18.09519915,154.970001,155.149994,154.020004,154.470001,148.962799
1/5/2018,17.73916432,154.880005,154.979996,153.940002,154.789993,149.271347
1/8/2018,17.31486332,154.729996,155.270004,153.5,155.029999,149.502808
1/9/2018,19.03464701,155.240005,155.5,154.729996,154.820007,149.300323
1/10/2018,18.24947693,154.470001,155.169998,153.919998,154.839996,149.319565
1/11/2018,17.87525386,155.070007,157.660004,154.979996,157.5,151.884766
1/12/2018,18.83967746,157.679993,158.860001,157.470001,158.160004,152.52121
1/16/2018,18.72053422,158.860001,159.410004,155.800003,156.139999,150.573242
1/17/2018,18.0827854,156.800003,157.940002,156.279999,157.619995,152.000458
1/18/2018,18.69595446,157.220001,157.5,156.389999,156.539993,150.958954
1/19/2018,18.76420421,156.729996,158.690002,156.550003,158.600006,152.945541
1/22/2018,17.48306269,158.399994,159.449997,158.309998,159.449997,153.765182
1/23/2018,19.20795128,159.240005,160.300003,158.669998,159.960007,154.25705
1/24/2018,17.44678367,160.360001,160.630005,158.399994,158.970001,153.302322
1/25/2018,17.46157144,159.639999,159.919998,158.210007,159.029999,153.360199
1/26/2018,18.63707359,159.529999,159.690002,158.770004,159.600006,153.909866
1/29/2018,17.24340277,159.059998,159.860001,158.619995,158.699997,153.041962
1/30/2018,17.08941093,157.660004,158.220001,156.729996,157.179993,151.576141
1/31/2018,16.77520323,157.740005,158.419998,155.919998,156.360001,150.785385
2/1/2018,16.97593573,155.729996,157.210007,155.529999,156.850006,151.257919
2/2/2018,16.99294516,156.130005,156.149994,153.509995,153.830002,148.345581
2/5/2018,16.66226014,152.669998,153.789993,147.860001,147.919998,142.646286
2/6/2018,16.98447696,145.529999,150.369995,144.240005,149.690002,144.353195
2/7/2018,16.28806133,149.610001,150.789993,148.610001,149.839996,144.497833
2/8/2018,16.83871006,149.990005,150,145.440002,145.440002,140.254715
2/9/2018,18.01607863,146.759995,147.940002,142.5,146.770004,141.537308
2/12/2018,18.03592274,146.919998,148.919998,145.479996,148.160004,142.877731
2/13/2018,18.98690116,147.380005,148.789993,146.899994,148.479996,143.18631
2/14/2018,18.5315812,147.630005,151.520004,147.179993,151.149994,145.761154
2/15/2018,17.93570796,152.220001,152.869995,150.559998,152.800003,147.35231
2/16/2018,18.91507972,152.610001,154.289993,152.539993,153.339996,147.873062
2/20/2018,18.26869842,152.550003,153.770004,151.669998,152.080002,146.657959
2/21/2018,18.04656635,152.419998,154.809998,152.009995,152.240005,146.812271
2/22/2018,19.0406201,152.809998,154.029999,151.910004,152,146.580811
2/23/2018,18.67696601,152.979996,154.020004,152.149994,153.979996,148.490234
2/26/2018,18.51907501,154.529999,155.259995,153.470001,154.990005,149.464233
2/27/2018,18.68236742,155.179993,155.880005,152.75,152.759995,147.313705
2/28/2018,18.64422718,153.139999,153.600006,150.309998,150.350006,144.98967
3/1/2018,18.75830245,150.050003,151.570007,148.380005,149.949997,144.603897
3/2/2018,20.26518239,148.710007,152.75,148.399994,152.350006,146.918365
3/5/2018,19.0707524,151.820007,154.259995,151.470001,153.710007,148.229889
3/6/2018,18.79798595,154.429993,155.389999,152.800003,155.369995,149.830704
3/7/2018,18.88541104,154.460007,156.929993,157.220001,156.740005,151.15184
3/8/2018,19.72175584,156.899994,157.470001,155.5,156.419998,150.843262
3/9/2018,19.17008571,157.309998,159,156.869995,158.919998,153.254105
3/12/2018,19.8883934,159.25,159.649994,158.490005,159.199997,153.524109
3/13/2018,19.45866574,160,160.300003,158.139999,158.460007,152.810516
3/14/2018,19.56558595,159.220001,159.389999,157.410004,157.710007,152.087265
3/15/2018,18.10029799,158.100006,158.139999,156.369995,156.919998,151.325409
3/16/2018,19.38518627,156.979996,158.270004,156.75,157.800003,152.174042
3/19/2018,18.66089728,157.169998,157.210007,154.449997,196.279999,150.708221
3/20/2018,19.17772124,156.669998,157.020004,155.770004,156.240005,150.669647
3/21/2018,19.0194388,156.320007,158.259995,156.199997,157.149994,151.547241
3/22/2018,18.89957982,155.660004,156.619995,153.309998,153.350006,148.224136
3/23/2018,17.7758788,153.559998,153.940002,150,150.050003,145.034439
3/26/2018,18.00184707,152.089996,153.380005,150.429993,153.330002,148.204788
3/27/2018,19.57451681,153.660004,153.699997,149.710007,150.360001,145.334091
3/28/2018,19.0096991,150.740005,151.350006,149.389999,150.309998,145.285767
3/29/2018,18.68323054,151.080002,153.100006,150.75,151.830002,146.754929
4/2/2018,19.21360539,151.520004,152.070007,147.179993,148.130005,143.178635
4/3/2018,19.07666124,149.020004,150.600006,148.300003,150.25,145.227768
4/4/2018,18.12994319,148.5,152.580002,148.270004,152.160004,147.073914
4/5/2018,19.10644349,153.039993,153.610001,152.320007,153.419998,148.291794
4/6/2018,18.56183221,152.369995,153.399994,149.149994,150.360001,145.334091
4/9/2018,18.39938836,151.399994,152.600006,150.419998,150.539993,145.508026
4/10/2018,19.36188538,152.139999,153.949997,151.669998,153.380005,148.253128
4/11/2018,18.32089948,152.779999,154.309998,152.630005,153.710007,148.572128
4/12/2018,18.94417573,154.429993,155.410004,153.929993,154.759995,149.58699
4/13/2018,18.01539732,155.289993,155.330002,153.509995,153.949997,148.804077
4/16/2018,18.98689024,154.839996,155.820007,154.110001,155.369995,150.176636
4/17/2018,18.24319747,156.210007,157.490005,155.960007,157.059998,151.810135
4/18/2018,19.4052685,157.520004,158.380005,157.160004,157.479996,152.21608
4/19/2018,17.94232176,157.139999,157.539993,155.880005,156.389999,151.162537
4/20/2018,18.13908942,156.050003,156.720001,155.149994,155.550003,150.350601
4/23/2018,19.65745386,155.779999,156.289993,154.570007,155.320007,150.128311
4/24/2018,19.73145412,155.899994,156.630005,153.190002,154.429993,149.268005
4/25/2018,18.91066843,154.360001,154.800003,152.960007,154.199997,149.045731
4/26/2018,18.60483648,154.419998,155.410004,153.940002,154.910004,149.73201
4/27/2018,19.85549834,154.880005,155.369995,153.779999,154.690002,149.519348
4/30/2018,19.77104791,155.020004,155.649994,153.289993,153.320007,148.195175
5/1/2018,19.87752662,153.009995,154.289993,151.710007,154.070007,148.920105
5/2/2018,19.24385686,153.779999,155.779999,153.679993,154.649994,149.480713
5/3/2018,18.53966496,154.110001,154.5,152.160004,153.809998,148.668777
5/4/2018,18.83828755,153.259995,156.5,152.800003,155.729996,150.524567
5/7/2018,20.31963318,156.190002,157.860001,156.100006,157.050003,151.800446
5/8/2018,18.85158217,156.919998,157.830002,156.75,157.830002,152.554382
5/9/2018,20.43833424,158.009995,159.100006,157.380005,158.679993,153.375977
5/10/2018,19.90162945,158.899994,160.169998,158.759995,159.529999,154.197571
5/11/2018,19.84419637,159.550003,160.130005,159.039993,159.839996,154.497208
5/14/2018,19.13760683,160.020004,160.690002,159.050003,159.229996,153.907578
5/15/2018,18.97458902,158.710007,159.589996,158.169998,159.259995,153.936615
5/16/2018,20.67304774,159.490005,161.320007,159.470001,160.919998,155.541107
5/17/2018,20.44844521,161,162,160.75,161.660004,156.256378
5/18/2018,19.48390679,161.949997,162.320007,161.550003,161.869995,156.459351
5/19/2018,20.44844521,162.369995,163.240005,162.360001,162.940002,157.493622
5/20/2018,19.48390679,163.259995,163.330002,161.630005,161.759995,156.352997
5/21/2018,19.03145688,162.369995,163.240005,162.360001,162.940002,157.493622
5/22/2018,19.82348789,163.259995,163.330002,161.630005,161.759995,156.352997
5/23/2018,19.57372798,161.330002,162.279999,161.130005,161.970001,156.556015
5/24/2018,20.25080057,161.919998,162.350006,160.619995,162.029999,156.613998
5/25/2018,20.95289817,161.75,162.160004,161.470001,161.740005,156.333679
5/29/2018,21.10460878,160.880005,162.229996,160.110001,161.520004,156.121048
5/30/2018,21.18212474,162.360001,164.389999,162.360001,164.080002,158.595474
5/31/2018,21.24592127,164.080002,164.380005,162.339996,162.770004,157.329269
6/1/2018,21.08438082,163.830002,164.380005,163.279999,163.839996,158.363495
6/4/2018,21.18046702,164.320007,164.710007,163.320007,164.710007,159.204407
6/5/2018,19.54861719,164.550003,165.770004,164.339996,165.729996,160.190353
6/6/2018,21.01495959,165.710007,166.929993,165.580002,166.929993,161.35022
6/7/2018,21.21586137,167.110001,167.229996,165.229996,166.020004,160.470642
6/8/2018,21.12018637,166.059998,166.610001,165.759995,166.520004,160.953949
6/11/2018,20.92586738,166.639999,167.110001,166.289993,166.770004,161.195572
6/12/2018,19.91177517,166.919998,167.940002,166.729996,167.529999,161.930176
6/13/2018,21.48323166,167.770004,167.869995,166.619995,166.869995,161.292221
6/14/2018,19.4652576,167.490005,167.839996,166.610001,167.759995,162.152466
6/15/2018,20.29629174,167.240005,167.869995,166.529999,167.809998,162.200775
6/18/2018,20.02914501,166.970001,168.610001,166.729996,168.600006,162.964401
6/19/2018,19.13976692,167.550003,168.770004,166.539993,168.610001,162.974045
6/20/2018,20.71900266,169.449997,170.199997,168.949997,169.970001,164.288574
6/21/2018,18.99550236,169.979996,170.080002,167.770004,168.380005,162.751755
6/22/2018,20.27416339,169.009995,169.199997,167.309998,167.820007,162.21048
6/23/2018,18.99550236,167.240005,167.369995,164.139999,165.080002,159.562042
6/24/2018,20.27416339,165.229996,166.660004,164.850006,166.039993,160.489944
6/25/2018,21.1230958,167.240005,167.369995,164.139999,165.080002,159.562042
6/26/2018,20.19853031,165.229996,166.660004,164.850006,166.039993,160.489944
6/27/2018,21.54438158,166.210007,166.509995,163.309998,163.380005,157.918869
6/28/2018,20.10337821,163.229996,164.220001,162.259995,163.880005,158.402161
6/29/2018,21.5815186,164.309998,165.050003,163.610001,163.770004,158.295853
7/2/2018,19.64762486,162.759995,164.960007,162.479996,164.899994,159.388077
7/3/2018,20.72022899,164.75,165.699997,164.699997,164.960007,160.023453
7/5/2018,21.43809835,165.860001,166.869995,164.830002,166.839996,161.847198
7/6/2018,19.41351744,166.970001,168.440002,166.520004,168.25,163.215012
7/9/2018,20.6696371,169.009995,169.330002,168.389999,169.309998,164.243286
7/10/2018,20.53208795,169.580002,169.869995,167.570007,168.539993,163.496353
7/11/2018,21.26832785,167.619995,168.610001,167.050003,167.110001,162.109116
7/12/2018,20.20095237,168.070007,168.25,166.639999,167.919998,162.894882
7/13/2018,19.63702332,167.850006,168.729996,167.419998,167.419998,162.409836
7/16/2018,20.01031309,167.759995,168.029999,169.960007,166.770004,161.779312
7/17/2018,21.44834234,166.75,168,166.589996,167.509995,162.497147
7/18/2018,20.38739477,167.360001,168.059998,166.570007,167.979996,162.953079
7/19/2018,20.39200236,167.770004,169.25,167.259995,169.169998,164.107468
7/20/2018,20.26120578,168.800003,169.309998,168.350006,168.479996,163.438126
7/23/2018,20.27418561,168.300003,169.149994,167.809998,168.690002,163.641861
7/24/2018,20.83961714,169.449997,169.759995,166.220001,166.889999,161.895737
7/25/2018,20.21426934,166.940002,167.5,166.139999,167.5,162.487442
7/26/2018,20.72512874,167.660004,169.369995,167.509995,168.399994,163.360535
7/27/2018,20.64619656,168.5,168.720001,164.789993,165.259995,160.314484
7/30/2018,21.08603236,165.25,166.020004,164.070007,164.199997,159.286209
7/31/2018,19.70170951,164.529999,166.619995,164.389999,165.869995,160.906235
8/1/2018,20.92567144,165.699997,166.240005,164.5,165.759995,160.799515
8/2/2018,21.25716552,164.960007,167.210007,164.940002,166.970001,161.973312
8/3/2018,21.13281606,167.149994,167.679993,165.610001,166.389999,161.41066
8/6/2018,19.97158193,166.270004,167.509995,165.899994,167.320007,162.312866
8/7/2018,21.07444944,167.889999,168.490005,167.600006,167.720001,162.700867
8/8/2018,20.48930995,167.720001,167.990005,166.490005,167.570007,162.555359
8/9/2018,21.55718347,167.649994,168.710007,167.550003,168,162.972519
8/10/2018,20.83128642,167.050003,168.669998,166.960007,167.529999,162.516556
8/13/2018,20.87188765,167.740005,168.050003,165.880005,166.550003,161.565872
8/14/2018,21.12249009,166.910004,168.600006,166.889999,168.199997,163.166519
8/15/2018,20.46233869,167.699997,167.820007,165.149994,166.089996,161.119644
8/16/2018,20.57384393,166.860001,168.169998,166.690002,167.630005,162.613571
8/17/2018,21.60400909,167.470001,168.470001,166.929993,168.350006,163.311996
8/20/2018,21.02345066,168.809998,169.179993,167.830002,168.820007,163.767975
8/21/2018,20.88375919,169.139999,171.360001,169.119995,170.759995,165.649902
8/22/2018,21.06745528,170.589996,171.490005,170.419998,171.179993,166.057312
8/23/2018,20.46368312,171.089996,171.520004,170.179993,170.660004,165.552902
8/24/2018,21.65555166,171.149994,171.779999,171.020004,171.589996,166.455048
8/27/2018,20.19786462,172.110001,172.940002,171.619995,171.839996,166.697601
8/28/2018,19.86285648,172.160004,172.479996,171.100006,172,166.852783
8/29/2018,21.44056949,172.020004,172.770004,171.460007,172.5,167.337814
8/30/2018,20.87066293,172.169998,173.229996,171.820007,172.360001,167.202026
8/31/2018,20.70579501,171.960007,173.389999,171.949997,172.020004,168.84227
9/4/2018,20.45754264,172.789993,173.119995,171.119995,172.25,167.095306
9/5/2018,21.4556561,172.179993,172.229996,170.360001,171.789993,166.649048
9/6/2018,21.34667437,172.169998,172.479996,170.419998,170.630005,165.523804
9/7/2018,21.71212481,170.210007,171.449997,169.660004,170.539993,165.436493
9/10/2018,20.2173681,171.25,171.679993,170.389999,170.75,165.640182
9/11/2018,21.32867635,170.600006,171.600006,170,171.029999,165.911819
9/12/2018,21.52605845,170.789993,171.089996,169.330002,170.619995,165.514099
9/13/2018,19.83607728,171.279999,171.539993,170.259995,170.660004,165.552902
9/14/2018,20.75088065,170.770004,171.929993,170.399994,171.380005,166.251358
9/17/2018,21.37645171,171.419998,171.539993,169.350006,169.559998,164.485794
9/18/2018,21.18106493,169.800003,170.710007,169.630005,170.270004,165.174576
9/19/2018,21.57458794,170.279999,171.070007,169.070007,169.649994,164.57312
9/20/2018,19.67279292,170.369995,171.300003,169.809998,171.220001,166.09613
9/21/2018,21.35504237,171.75,171.820007,170.220001,170.399994,165.300644
9/24/2018,19.97172865,170.259995,170.5,168.759995,169.770004,164.689529
9/25/2018,20.53395718,170.050003,170.520004,169.850006,170.029999,164.941757
9/26/2018,19.29070286,169.929993,170.029999,167.779999,168.029999,163.434143
9/27/2018,18.92696412,168.369995,168.699997,167.759995,168.039993,163.443848
9/28/2018,19.2650234,167.449997,169,167.449997,168.550003,163.939941
10/1/2018,19.37815867,169.289993,169.320007,165.770004,166.330002,161.780624
10/2/2018,19.73520897,166.179993,166.529999,164.179993,164.529999,160.029877
10/3/2018,18.28284259,165.179993,166.729996,164.509995,165.970001,161.430481
10/4/2018,19.72064411,165.440002,165.649994,163.130005,163.639999,159.164215
10/5/2018,18.3542756,163.75,164.160004,160.660004,162.160004,157.724701
10/8/2018,20.36773134,161.770004,162.399994,160.550003,161.820007,157.393982
10/9/2018,26.12487282,161.619995,162.740005,160.979996,161.190002,156.781219
10/10/2018,19.71947719,160.820007,160.990005,156.360001,156.559998,-152.277847
10/11/2018,18.79483914,155.809998,157.320007,153.509995,153.570007,149.369629
10/12/2018,18.21855529,155.559998,155.759995,151.889999,153.600006,149.398819
10/15/2018,18.23246923,153.360001,155.289993,152.539993,154.169998,149.953232
10/16/2018,18.73846313,155.279999,158.860001,154.039993,158.639999,154.300995
10/17/2018,19.14417331,158.179993,158.220001,155.889999,157.960007,153.639572
10/18/2018,17.72995193,157.410004,157.630005,154.369995,155,150.760529
10/19/2018,17.46138461,155.470001,156.360001,154.740005,153.360001,149.16539
10/22/2018,17.47616088,153.919998,154.449997,152.520004,153.029999,148.844406
10/23/2018,18.03650959,150.929993,152.889999,148.919998,151.660004,147.511887
10/24/2018,18.27331742,151.429993,151.979996,145.820007,145.949997,141.958054
